task_id,occupation,task,desire_2025,capacity_2025,zone_2025,capability_score_gemini_3_pro,capability_score_gpt_5_5,capability_score_grok_4_20,capability_score_kimi_k2_6,capability_score_opus_4_7,capability_2026_median,capability_2026_mean,cap_rater_stddev,zone_2026_median,zone_2026_mean,migration_median,migration_mean,delta_median,delta_mean,near_threshold
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,2.625,3.5,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.5,0.5,False
1279,Computer Programmers,"Assign, coordinate, and review work and activities of programming personnel.",2.3333333333333335,2.3333333333333335,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,0.6666666666666665,0.9166666666666665,True
1282,Computer User Support Specialists,Answer user inquiries regarding computer software or hardware operation to resolve problems.,2.8,4.5,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,False
1283,Computer User Support Specialists,Enter commands and observe system functioning to verify correct operations and detect errors.,2.2857142857142856,4.666666666666667,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.666666666666667,-0.666666666666667,False
1285,Computer User Support Specialists,Oversee the daily performance of computer systems.,2.75,5.0,Red Light,4.0,4.0,4.0,4.0,3.0,4.0,3.8,0.39999999999999997,Red Light,Red Light,Red->Red,Red->Red,-1.0,-1.2000000000000002,False
1287,Computer User Support Specialists,"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.",4.5,4.666666666666667,Green Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.33333333333333304,0.33333333333333304,False
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",3.0,3.6666666666666665,Green Light,4.0,4.0,4.0,4.0,3.0,4.0,3.8,0.39999999999999997,Green Light,Green Light,Green->Green,Green->Green,0.3333333333333335,0.1333333333333333,False
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",3.0,2.3333333333333335,R&D Opportunity,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,R&D->Green,R&D->Green,1.6666666666666665,1.6666666666666665,False
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",2.625,3.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,1.0,1.0,False
1299,Database Administrators,Modify existing databases and database management systems or direct programmers and analysts to make changes.,2.1666666666666665,4.5,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,False
1300,Database Administrators,"Test programs or databases, correct errors, and make necessary modifications.",3.25,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
1301,Database Administrators,"Plan, coordinate, and implement security measures to safeguard information in computer files against accidental or unauthorized damage, modification or disclosure.",2.3333333333333335,2.3333333333333335,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,0.6666666666666665,0.9166666666666665,True
1305,Database Administrators,Specify users and user access levels for each segment of database.,2.5,4.0,Red Light,,4.0,5.0,4.0,3.0,4.0,4.0,0.7071067811865476,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
1313,Database Administrators,"Write and code logical and physical database descriptions and specify identifiers of database to management system, or direct others in coding descriptions.",1.6666666666666667,4.5,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,False
1314,Database Administrators,"Review workflow charts developed by programmer analyst to understand tasks computer will perform, such as updating records.",2.5714285714285716,4.0,Red Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,3.75,1.5,R&D Opportunity,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,2.0,2.0,True
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",3.5,2.5,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.5,0.75,True
1319,Network and Computer Systems Administrators,"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",3.7142857142857144,2.0,R&D Opportunity,,3.0,4.0,4.0,3.0,3.5,3.5,0.5,Green Light,Green Light,R&D->Green,R&D->Green,1.5,1.5,True
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,3.5,4.5,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,False
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",4.166666666666667,4.666666666666667,Green Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,-0.666666666666667,-0.41666666666666696,False
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",3.4,3.5,Green Light,2.0,2.0,4.0,2.0,2.0,2.0,2.4,0.8,R&D Opportunity,R&D Opportunity,Green->R&D,Green->R&D,-1.5,-1.1,False
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",3.3333333333333335,2.6666666666666665,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,0.3333333333333335,0.5833333333333335,True
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,3.6666666666666665,3.3333333333333335,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.6666666666666665,0.6666666666666665,False
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,3.6666666666666665,4.0,Green Light,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.0,0.0,False
1339,Aerospace Engineers,"Formulate mathematical models or other methods of computer analysis to develop, evaluate, or modify design, according to customer engineering requirements.",3.0,2.0,R&D Opportunity,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,1.0,1.25,True
1340,Aerospace Engineers,"Write technical reports or other documentation, such as handbooks or bulletins, for use by engineering staff, management, or customers.",3.142857142857143,3.0,Green Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,True
1346,Aerospace Engineers,Maintain records of performance reports for future reference.,3.6666666666666665,3.5,Green Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.5,1.25,False
1411,Mechanical Engineers,"Read and interpret blueprints, technical drawings, schematics, or computer-generated reports.",3.888888888888889,3.3333333333333335,Green Light,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,0.6666666666666665,0.4166666666666665,False
1418,Mechanical Engineers,Provide feedback to design engineers on customer problems or needs.,2.5,3.0,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,0.25,True
1420,Mechanical Engineers,"Conduct research that tests or analyzes the feasibility, design, operation, or performance of equipment, components, or systems.",3.3333333333333335,2.5,R&D Opportunity,,2.0,3.0,2.0,2.0,2.0,2.25,0.4330127018922193,R&D Opportunity,R&D Opportunity,R&D->R&D,R&D->R&D,-0.5,-0.25,False
1475,Mechanical Engineering Technologists and Technicians,"Draft detail drawing or sketch for drafting room completion or to request parts fabrication by machine, sheet or wood shops.",2.0,3.3333333333333335,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.3333333333333335,-0.08333333333333348,True
1476,Mechanical Engineering Technologists and Technicians,"Review project instructions and blueprints to ascertain test specifications, procedures, and objectives, and test nature of technical problems such as redesign.",2.75,4.0,Red Light,,3.0,4.0,3.0,4.0,3.5,3.5,0.5,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.5,True
1477,Mechanical Engineering Technologists and Technicians,"Review project instructions and specifications to identify, modify and plan requirements fabrication, assembly and testing.",3.0,2.0,R&D Opportunity,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Green Light,Green Light,R&D->Green,R&D->Green,2.0,1.75,False
1482,Mechanical Engineering Technologists and Technicians,"Analyze test results in relation to design or rated specifications and test objectives, and modify or adjust equipment to meet specifications.",3.6,2.0,R&D Opportunity,,2.0,3.0,2.0,2.0,2.0,2.25,0.4330127018922193,R&D Opportunity,R&D Opportunity,R&D->R&D,R&D->R&D,0.0,0.25,False
1485,Mechanical Engineering Technologists and Technicians,Calculate required capacities for equipment of proposed system to obtain specified performance and submit data to engineering personnel for approval.,1.6666666666666667,2.6666666666666665,Low Priority,,3.0,4.0,4.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.3333333333333335,1.0833333333333335,False
1486,Mechanical Engineering Technologists and Technicians,"Record test procedures and results, numerical and graphical data, and recommendations for changes in product or test methods.",3.0,2.6666666666666665,R&D Opportunity,,3.0,5.0,4.0,4.0,4.0,4.0,0.7071067811865476,Green Light,Green Light,R&D->Green,R&D->Green,1.3333333333333335,1.3333333333333335,False
1764,Public Relations Specialists,Respond to requests for information from the media or designate an appropriate spokesperson or information source.,2.6,2.6666666666666665,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,0.3333333333333335,0.3333333333333335,True
1769,Public Relations Specialists,"Study the objectives, promotional policies, or needs of organizations to develop public relations strategies that will influence public opinion or promote ideas, products, or services.",2.0,2.0,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,1.0,1.0,True
1776,Editors,"Prepare, rewrite and edit copy to improve readability, or supervise others who do this work.",2.5,2.3333333333333335,Low Priority,,4.0,4.0,3.0,4.0,4.0,3.75,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.6666666666666665,1.4166666666666665,False
1777,Editors,"Read copy or proof to detect and correct errors in spelling, punctuation, and syntax.",2.3,3.0,Red Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Red Light,Red Light,Red->Red,Red->Red,1.5,1.5,False
1778,Editors,"Allocate print space for story text, photos, and illustrations according to space parameters and copy significance, using knowledge of layout principles.",1.75,2.6666666666666665,Low Priority,,4.0,4.0,4.0,4.0,4.0,4.0,0.0,Red Light,Red Light,Low->Red,Low->Red,1.3333333333333335,1.3333333333333335,False
1779,Editors,"Plan the contents of publications according to the publication's style, editorial policy, and publishing requirements.",1.6666666666666667,3.5,Red Light,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.25,True
1780,Editors,"Verify facts, dates, and statistics, using standard reference sources.",2.4,4.333333333333333,Red Light,,4.0,5.0,4.0,4.0,4.0,4.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.33333333333333304,-0.08333333333333304,False
1781,Editors,Review and approve proofs submitted by composing room prior to publication production.,2.375,2.3333333333333335,Low Priority,,4.0,4.0,3.0,3.0,3.5,3.5,0.5,Red Light,Red Light,Low->Red,Low->Red,1.1666666666666665,1.1666666666666665,True
1782,Editors,"Develop story or content ideas, considering reader or audience appeal.",2.0,2.3333333333333335,Low Priority,,3.0,3.0,3.0,4.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,0.6666666666666665,0.9166666666666665,True
1783,Editors,"Oversee publication production, including artwork, layout, computer typesetting, and printing, ensuring adherence to deadlines and budget requirements.",2.3333333333333335,2.0,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,1.0,1.25,True
1785,Editors,"Assign topics, events and stories to individual writers or reporters for coverage.",1.8,2.3333333333333335,Low Priority,,3.0,4.0,3.0,3.0,3.0,3.25,0.4330127018922193,Red Light,Red Light,Low->Red,Low->Red,0.6666666666666665,0.9166666666666665,True
1786,Editors,"Read, evaluate and edit manuscripts or other materials submitted for publication, and confer with authors regarding changes in content, style or organization, or publication.",1.8888888888888888,2.3333333333333335,Low Priority,,3.0,3.0,3.0,3.0,3.0,3.0,0.0,Red Light,Red Light,Low->Red,Low->Red,0.6666666666666665,0.6666666666666665,True
2486,"Bookkeeping, Accounting, and Auditing Clerks","Check figures, postings, and documents for correct entry, mathematical accuracy, and proper codes.",3.3,4.0,Green Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Green Light,Green Light,Green->Green,Green->Green,1.0,0.75,False
2487,"Bookkeeping, Accounting, and Auditing Clerks","Operate computers programmed with accounting software to record, store, and analyze information.",2.7,4.5,Red Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Red Light,Red Light,Red->Red,Red->Red,0.0,0.0,False
2489,"Bookkeeping, Accounting, and Auditing Clerks","Debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.",2.75,5.0,Red Light,,5.0,5.0,4.0,5.0,5.0,4.75,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,0.0,-0.25,False
2490,"Bookkeeping, Accounting, and Auditing Clerks","Classify, record, and summarize numerical and financial data to compile and keep financial records, using journals and ledgers or computers.",3.0,4.0,Green Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,0.5,0.5,False
2491,"Bookkeeping, Accounting, and Auditing Clerks","Calculate, prepare, and issue bills, invoices, account statements, and other financial statements according to established procedures.",3.0,4.333333333333333,Green Light,,5.0,5.0,5.0,5.0,5.0,5.0,0.0,Green Light,Green Light,Green->Green,Green->Green,0.666666666666667,0.666666666666667,False
2493,"Bookkeeping, Accounting, and Auditing Clerks",Code documents according to company procedures.,3.0,5.0,Green Light,,4.0,5.0,4.0,5.0,4.5,4.5,0.5,Green Light,Green Light,Green->Green,Green->Green,-0.5,-0.5,False
2494,"Bookkeeping, Accounting, and Auditing Clerks",Access computerized financial information to answer general questions as well as those related to specific accounts.,2.625,4.5,Red Light,,4.0,4.0,4.0,5.0,4.0,4.25,0.4330127018922193,Red Light,Red Light,Red->Red,Red->Red,-0.5,-0.25,False
